nd,nf,la,ld,ndev,nuc,contains_bug
1,1,1,1,10,4,0
1,1,1,1,18,42,0
1,1,4,4,18,33,0
1,1,10,9,18,7,1
1,3,3,2,18,1,0
1,1,9,31,18,4,0
1,1,3,4,18,29,0
1,1,2,1,18,230,1
1,1,2,2,18,229,1
1,1,2,1,18,21,0
1,1,6,3,18,15,0
1,1,6,0,18,228,0
1,1,1,0,18,14,0
1,1,0,2,18,13,0
1,1,37,46,18,11,1
1,1,36,46,18,12,0
1,1,1,1,18,10,0
1,1,5,1,18,225,1
1,1,5,1,18,6,1
1,1,2,2,18,224,0
1,1,1,1,18,223,1
1,1,1,1,18,19,0
1,1,1,0,18,36,0
1,1,0,0,18,64,0
1,1,63,0,18,35,0
1,1,1,0,18,62,0
1,1,2,2,18,12,0
1,1,1,1,18,20,0
1,1,1,1,18,19,0
1,1,5,0,18,18,1
1,1,1,1,17,25,0
1,1,2,1,17,26,0
1,2,4,3,18,11,0
1,2,10,0,1,0,0
1,2,10,0,1,0,0
1,2,10,0,1,0,0
1,1,11,2,18,17,1
1,2,8,223,18,64,0
1,1,18,1,18,6,0
1,1,12,4,18,221,1
1,1,1,1,18,69,0
1,1,3,2,18,218,0
1,1,4,0,18,217,0
1,1,1,1,18,1,0
1,1,3,0,18,216,0
1,1,7,1,18,31,1
1,1,2,0,18,214,1
1,1,3,0,18,15,0
1,1,1,2,18,6,0
1,1,20,8,18,210,1
1,1,2,2,18,96,0
1,1,5,4,18,30,0
1,2,63,43,18,89,1
1,1,0,4,18,206,0
1,2,10,0,1,0,0
1,2,5,6,18,16,0
1,2,6,2,18,15,1
1,1,1,0,18,18,0
1,3,101,48,18,18,1
1,1,2,2,12,1,0
1,1,4,3,17,27,1
1,1,1,1,17,26,0
1,1,1,2,17,25,0
1,1,5,0,17,24,1
1,1,1,1,17,1,1
1,2,10,0,1,0,0
1,1,1,1,18,33,0
1,1,5,1,17,13,0
1,1,1,89,18,4,0
1,1,18,1,17,5,1
1,1,1,1,18,7,0
1,1,2,2,17,2,0
1,1,4,1,17,12,0
1,1,2,2,17,199,0
1,1,93,0,5,5,0
1,1,1,1,17,31,0
1,1,1,0,16,14,0
1,1,1,1,16,22,0
1,1,1,0,16,13,0
1,1,8,15,16,5,0
1,2,2,2,10,7,0
1,1,1,0,16,12,0
1,3,3,0,1,0,0
1,1,1,0,16,11,0
1,1,0,6,15,1,0
1,1,5,0,1,2,0
1,2,10,0,1,0,0
1,1,83,92,16,5,0
1,1,2,2,17,6,0
1,1,2,2,17,10,0
1,1,2,1,17,5,1
1,1,2,1,17,9,1
1,1,5,2,17,4,1
1,1,5,2,17,8,0
1,1,1,1,1,1,0
1,1,0,2,16,11,0
1,1,1,1,16,2,0
1,1,0,0,10,4,0
1,1,1,1,16,4,0
1,1,1,1,16,3,0
1,1,129,0,1,0,1
1,1,6,0,1,0,0
1,2,91,0,1,0,1
1,1,3,2,16,64,0
1,1,41,7,16,1,0
1,1,20,1,16,1,0
1,1,1,0,16,29,0
1,1,3,1,16,1,0
1,2,114,6,16,1,0
1,1,1,0,16,15,0
1,1,3,0,16,1,1
1,1,1,0,16,10,0
1,1,1,0,16,9,0
1,1,0,0,16,3,0
1,1,3,3,16,78,0
1,1,1,1,16,77,0
1,1,1,0,13,7,0
1,1,6,1,16,8,0
1,1,3,0,16,28,0
1,1,4,3,16,27,0
1,1,8,4,16,26,0
1,1,7,6,16,24,0
1,1,136,0,1,0,0
1,1,2,2,16,73,0
1,1,5,1,16,177,0
1,1,2,2,15,59,0
1,1,6,0,13,6,0
1,1,0,3,16,71,0
1,1,2,2,16,14,0
1,1,3,0,16,67,0
1,1,1,0,16,66,0
1,1,2,1,16,172,1
1,1,7,4,16,171,1
1,1,2,2,15,58,0
1,1,5,0,2,2,0
1,2,10,0,1,0,0
1,2,2,2,16,215,0
1,1,1,1,13,59,0
1,1,2,4,15,7,0
1,2,10,0,1,0,0
1,1,1,1,15,166,1
1,1,8,2,15,165,0
1,1,9,1,15,164,0
1,1,1,0,13,5,0
1,1,5,0,13,4,0
1,1,4,6,15,2,0
1,1,2,2,15,57,0
1,1,11,5,15,6,0
1,1,36,0,15,161,0
1,1,63,102,15,159,1
1,1,1,0,15,155,0
1,1,12,0,1,0,0
1,1,0,39,14,2,0
1,1,30,159,15,154,0
1,1,39,0,14,1,0
1,1,159,30,15,153,0
1,2,162,164,15,2,1
1,2,145,0,1,0,0
1,1,2,0,15,152,0
1,1,1,0,15,151,0
1,1,1,0,13,146,1
1,1,5,5,13,145,1
1,1,2,2,13,144,0
1,1,19,5,13,143,1
1,1,28,21,13,142,1
1,1,11,5,13,21,0
1,1,1120,1119,13,141,1
1,2,2,0,13,6,0
1,1,1,1,1,2,0
1,1,4,1,1,1,0
1,1,53,46,13,137,0
1,1,1,1,13,32,1
1,1,6,3,13,31,1
1,1,6,2,12,9,0
1,1,1,1,13,19,0
1,1,1,1,11,17,0
1,1,1,1,11,16,0
1,1,126,1,1,1,0
1,1,1,1,11,5,1
1,1,75,0,1,0,0
1,1,6,3,13,58,0
1,1,2,2,12,5,0
1,1,2,1,13,57,0
1,1,1,1,11,15,1
1,4,0,87,2,6,0
1,1,3,0,13,133,0
1,1,2,2,12,4,0
1,1,1,1,10,3,0
1,1,1,1,12,3,0
1,1,9,0,13,132,0
1,1,2,2,12,53,0
1,1,4,0,13,56,0
1,3,181,22,13,57,0
1,1,11,7,13,1,0
1,1,1,1,12,130,0
1,1,18,4,12,52,0
1,1,61,1,12,51,1
1,1,3,1,11,49,0
1,1,2,0,12,4,0
1,2,130,0,1,0,0
1,1,6,0,11,18,0
1,1,0,5,11,51,0
1,2,7,7,11,4,0
1,1,12,1,11,125,1
1,1,14,1,11,123,0
1,1,28,5,11,124,0
1,1,56,0,1,0,0
1,1,69,68,11,50,0
1,1,69,68,11,49,0
1,1,2,2,11,48,0
1,1,3,3,11,17,0
1,8,14,14,11,210,0
1,7,12,12,11,213,0
1,1,0,1,10,4,0
1,1,0,0,11,2,0
1,8,14,14,11,202,0
1,1,9,0,11,16,0
1,1,1,1,11,15,0
1,1,2,2,11,14,0
1,1,3,5,11,48,0
1,1,1,1,11,47,0
1,1,2,2,11,47,0
1,1,1,1,11,46,0
1,1,5,5,1,1,0
1,1,2,2,1,1,0
1,1,2,2,11,45,0
1,1,5,6,11,117,1
1,1,15,10,11,13,0
1,1,1,1,11,4,0
1,1,10,8,11,12,0
1,1,10,7,11,7,0
1,1,2,2,11,1,0
1,1,0,5,11,114,0
1,1,1,1,11,11,1
1,1,13,20,11,4,0
1,1,6,2,11,112,0
1,1,13,13,11,111,0
1,1,0,4,11,110,0
1,2,36,0,1,0,0
1,1,1,1,11,3,0
1,1,3,3,2,1,0
1,1,8,3,11,10,1
1,1,5,3,11,2,1
1,1,9,0,1,0,0
1,1,10,0,11,9,1
1,2,14,3,11,115,1
1,3,18,27,11,20,1
1,2,17,5,11,17,1
1,1,0,0,11,1,0
1,2,2,93,11,125,0
1,2,4,193,11,121,0
1,1,1,1,11,2,0
1,1,14,14,11,6,1
1,1,1,1,11,3,0
1,1,9,6,11,103,1
1,1,6,6,11,2,0
1,1,4,13,11,101,0
1,1,7,14,11,1,0
1,1,21,1,11,100,0
1,1,11,0,11,46,0
1,1,5,1,11,45,0
1,1,3,0,11,44,0
1,3,43,31,11,60,1
1,1,1,1,11,11,0
1,2,9,7,11,19,1
1,1,16,0,11,4,1
1,1,0,2,11,4,0
1,1,3,1,11,5,0
1,4,84,30,11,54,1
1,1,33,33,11,91,1
1,1,1053,398,11,90,1
1,1,0,1312,11,56,0
1,1,1,0,11,40,0
1,2,2,4,11,55,0
1,2,2,66,10,1,0
1,1,0,1,5,23,0
1,1,19,5,5,38,1
1,1,2,3,5,22,0
1,1,49,48,5,37,1
1,1,1,1,10,3,0
1,1,0,0,10,2,0
1,2,2,2,10,132,1
1,1,0,0,1,0,0
1,1,63,0,1,0,0
1,1,63,0,1,0,0
1,1,1,1,10,24,0
1,1,1,1,10,23,0
1,3,7,7,5,46,1
1,2,2,2,5,3,0
1,1,2,2,5,5,0
1,1,6,9,7,22,0
1,1,3,1,5,21,0
1,1,18,19,8,3,0
1,1,9,23,7,18,1
1,1,3,2,5,36,0
1,1,24,2,5,35,0
1,1,3,0,8,43,0
1,1,0,7,7,21,0
1,1,19,9,7,20,1
1,1,5,0,5,8,0
1,1,18,5,5,34,0
1,1,3,3,5,33,0
1,1,5,0,1,0,0
1,1,2,2,5,6,1
1,1,7,1,5,7,0
1,1,8,7,5,6,0
1,2,9,23,8,126,0
1,2,21,2,8,124,1
1,1,1,1,8,38,0
1,1,1,1,8,39,0
1,1,1,1,8,40,1
1,5,12,12,5,77,1
1,1,4,2,7,34,0
1,1,1,1,3,6,0
1,1,1055,1042,7,33,1
1,1,1,1,6,29,0
1,7,53,45,7,185,1
1,1,1,1,6,27,0
1,1,2,4,5,6,0
1,1,2,6,5,5,0
1,1,6,0,5,4,0
1,1,2,2,5,31,0
1,1,2,0,5,31,1
1,1,1,1,5,30,0
1,1,2,2,5,29,0
1,1,3,3,5,29,1
1,1,3,3,5,40,0
1,1,61,0,1,0,0
1,1,1,1,5,18,0
1,1,19,0,5,79,0
1,1,6,6,5,34,1
1,1,19,1,5,78,1
1,1,13,1,5,5,0
1,1,0,12,5,3,0
1,1,0,87,5,4,0
1,1,1,0,5,20,0
1,1,2,1,5,3,0
1,1,61,0,1,0,0
1,1,34,5,5,3,1
1,2,5,7,5,105,1
1,1,1,1,5,33,0
1,1,2,2,5,28,0
1,1,11,10,5,27,1
1,1,1,1,5,27,0
1,1,1,1,5,31,0
1,1,1,1,5,2,0
1,1,2,0,5,1,0
1,1,5,2,5,25,0
1,4,7,9,5,79,1
1,2,1,2,5,95,0
1,1,1,1,5,30,0
1,1,0,1,5,29,0
1,1,1,1,5,28,1
1,2,2,2,5,25,0
1,1,2,2,5,21,0
1,1,5,10,5,8,1
1,2,13,0,5,28,1
1,1,1,1,5,20,0
1,1,1,1,5,12,0
1,1,2,2,5,18,0
1,1,2,2,5,26,1
1,1,0,1,5,25,0
1,1,6,8,3,11,0
1,7,7,11,5,122,1
1,11,210,15,5,152,1
1,3,15,21,5,90,1
1,1,1,1,5,23,0
1,2,24,31,5,23,1
1,1,1,1,5,20,0
1,1,3,2,2,17,0
1,1,1,1,2,16,0
1,1,3,5,5,15,1
1,1,7,1,5,23,1
1,4,288,339,5,25,1
1,2,7,8,5,23,1
1,1,86,1,1,1,0
1,1,113,72,5,20,1
1,1,11,0,1,0,0
1,1,32,8,5,19,0
1,1,2,0,5,4,0
1,2,36,10,5,31,1
1,1,11,9,5,17,0
1,1,8,4,5,16,1
1,2,52,31,5,78,1
1,1,1,1,4,8,0
1,1,30,2,5,12,1
1,1,1,0,5,11,1
1,1,1,0,4,12,1
1,1,3,3,3,10,1
1,1,1,1,4,18,0
1,1,2,5,4,11,1
1,1,5,4,4,10,1
1,1,3,1,4,9,1
1,1,9,5,4,8,1
1,1,1,1,4,17,0
1,1,7,14,4,7,1
1,1,240,195,4,6,1
1,1,5,0,4,63,1
1,2,103,80,4,67,1
1,1,1,1,4,4,1
1,1,2,2,4,16,0
1,1,0,0,1,0,0
1,1,0,2,4,1,0
1,1,44,41,3,14,0
1,1,67,54,4,24,0
1,1,10,6,4,31,0
1,1,2,2,3,13,0
1,1,4,0,4,59,0
1,1,1,0,4,14,0
1,1,24,26,4,58,0
1,1,2,2,4,2,1
1,1,1,1,4,1,1
1,1,2,4,4,57,0
1,1,3,2,4,1,0
1,1,1,1,4,26,0
1,1,10,10,4,56,0
1,1,2,13,4,22,0
1,1,31,31,4,21,0
1,1,48,45,4,12,0
1,2,113,7,4,54,1
1,1,11,18,4,9,0
1,1,2,2,3,12,0
1,1,72,12,2,15,1
1,1,0,11,4,52,0
1,1,1,1,4,51,0
1,1,6,9717,4,4,0
1,3,0,9916,4,3,0
1,1,204,198,4,3,0
1,1,15,8,4,50,0
1,1,1,1,4,49,0
1,1,2,0,3,7,0
1,1,1,0,4,48,1
1,1,2,4,4,46,0
1,1,1,1,4,19,0
1,1,2,2,3,11,0
1,1,15,2,4,44,0
1,1,1,1,3,6,0
1,1,2,2,4,43,1
1,1,1,1,3,10,0
1,1,1,1,3,9,0
1,1,8,6,4,41,0
1,1,7,7,4,15,0
1,1,7,7,4,14,0
1,1,0,3,4,40,0
1,1,1,1,4,39,0
1,1,36,0,1,0,0
1,1,2,1,4,38,0
1,1,1,1,2,14,0
1,1,2,2,3,8,0
1,1,1,1,3,5,0
1,1,0,4,4,2,0
1,1,5,4,2,13,0
1,1,30,10,4,1,0
1,1,1,1,3,32,1
1,1,1,1,3,31,0
1,1,1,1,3,30,1
1,1,16,0,1,0,0
1,1,12,6,2,5,0
1,1,1,1,2,12,0
1,1,1,1,3,28,0
1,1,9,6,3,27,1
1,1,9,9,3,5,0
1,1,0,1,2,4,0
1,1,1,1,2,3,0
1,1,5,13,3,9,1
1,1,4,0,1,0,0
1,1,12,9,3,3,0
1,1,1,1,3,6,0
1,1,1,1,2,3,0
1,1,1,1,2,2,0
1,1,1,1,3,6,0
1,1,0,0,2,1,0
1,1,2,2,3,9,0
1,1,5,6,2,10,0
1,1,3,2,2,9,0
1,1,1,1,2,8,0
1,1,19,3,3,25,0
1,2,14,17,3,30,1
1,2,2,26,3,28,0
1,1,4,4,3,15,0
1,1,2,2,3,4,0
1,1,3,14,3,6,1
1,1,41,30,3,3,1
1,1,20,3,3,20,0
1,1,44,2,2,7,1
1,1,108,29,2,6,1
1,1,12,8,3,2,1
1,1,1,1,3,18,0
1,2,12,8,3,12,0
1,1,5,13,3,16,0
1,1,3,3,2,5,0
1,1,1,0,2,1,0
1,3,21,21,2,21,1
1,1,1,7,2,1,0
1,1,3,3,2,4,0
1,1,5,5,2,1,0
1,1,13,2,2,2,0
1,1,17,4,2,12,0
1,1,1,1,2,1,0
1,1,8,1,2,3,1
1,1,1,1,2,4,0
1,1,2,1,2,5,0
1,1,0,0,1,0,0
1,1,7,0,1,0,1
1,1,1,1,2,2,0
1,2,16,0,2,8,1
1,1,7,6,2,2,0
1,1,5,3,2,3,0
1,1,0,6,2,1,0
1,1,2,1,2,5,0
1,1,7,1,2,6,0
1,1,1,1,2,1,0
1,1,11,2,2,5,0
1,1,5,2,2,1,1
1,1,38,20,2,4,0
1,1,64,27,2,3,1
1,1,5,0,2,6,0
1,1,5,1,2,5,0
1,1,66,2,2,10,0
1,1,8,3,2,4,0
1,1,0,32,1,1,0
1,1,9,3,2,9,0
1,1,2,1,2,8,0
1,1,56,18,2,7,1
1,1,0,13,1,1,0
1,1,7,7,2,3,0
1,1,13,9,2,2,0
1,4,33,81,2,16,1
1,2,325,0,1,0,1
1,1,4,0,1,5,0
1,3,20,16,1,11,0
1,3,33,6,1,8,0
1,2,36,3,1,4,0
1,4,53,9,1,3,0
1,3,52,0,1,0,0
1,1,1,0,1,0,0
1,6,0,529,1,8,0
1,3,45,12,1,2,0
1,5,496,0,1,0,0
2,2,4,2,1,0,0
2,2,2,0,2,2,0
2,2,10,3,2,2,1
2,2,8,7,1,0,1
2,2,2,2,1,0,0
2,2,18,5,20,48,0
2,2,6,0,20,17,0
2,3,12,12,20,41,0
2,5,32,1,20,14,0
2,3,30,1,20,52,0
2,2,32,1,20,2,0
2,2,41,82,20,4,0
2,2,2,2,20,102,0
2,2,172,23,20,20,1
2,2,3,3,20,20,0
2,2,36,29,20,14,0
2,4,55,96,20,4,0
2,4,9,9,20,134,0
2,2,4,1,20,15,0
2,2,6,2,20,8,0
2,2,9,6,20,6,0
2,2,7,3,20,4,0
2,3,7,7,19,88,0
2,2,10,1,19,139,0
2,2,3,1,19,338,0
2,2,13,0,19,326,0
2,2,18,1,18,12,0
2,2,38,28,19,321,0
2,2,58,58,19,69,0
2,2,3,3,19,27,1
2,2,30,1,19,158,0
2,3,54,6,18,178,1
2,2,21,8,18,140,1
2,2,4,2,18,18,0
2,4,82,68,18,45,0
2,2,9,0,18,50,0
2,4,11,11,18,337,0
2,2,6,0,18,34,0
2,3,75,103,18,309,0
2,5,29,33,18,310,1
2,2,21,27,18,298,0
2,2,60,57,18,156,0
2,2,3,4,18,41,1
2,4,19,10,18,86,0
2,2,17,22,18,141,0
2,2,327,338,18,286,0
2,3,24,28,18,277,0
2,4,181,133,18,280,1
2,4,134,186,18,280,0
2,7,201,237,18,280,1
2,2,19,24,18,267,0
2,2,38,81,18,266,1
2,3,5,2,18,18,0
2,2,1,21,12,7,0
2,3,23,16,18,5,0
2,2,21,1,12,5,0
2,3,27,4,18,329,1
2,2,29,4,18,31,0
2,2,139,85,18,29,0
2,2,8,2,18,362,0
2,2,13,5,18,128,0
2,2,32,1,18,23,0
2,2,3,1,18,14,0
2,2,6,3,18,358,0
2,2,36,7,18,256,1
2,2,15,1,18,260,1
2,3,10,0,1,0,0
2,2,3,1,18,50,0
2,2,7,4,18,40,0
2,3,1,1,18,45,0
2,3,39,21,18,61,1
2,3,22,9,18,30,0
2,2,4,4,1,2,0
2,2,9,0,18,130,0
2,2,3,4,18,53,1
2,3,98,23,18,57,0
2,2,4,31,18,56,0
2,2,18,9,18,17,1
2,2,1,1,18,36,1
2,2,5,1,18,246,1
2,2,39,6,18,32,1
2,2,1,8,18,47,0
2,4,0,275,11,34,0
2,2,12,2,18,236,0
2,3,53,25,18,2,0
2,3,27,19,18,328,1
2,2,11,2,18,27,0
2,4,69,7,18,45,1
2,2,15,14,18,41,1
2,2,3,3,18,43,0
2,2,50,12,18,254,1
2,2,6,5,18,33,0
2,2,4,4,12,7,0
2,2,5,0,18,238,1
2,2,33,20,18,236,1
2,4,4,196,18,231,0
2,3,38,38,18,267,1
2,2,35,10,18,218,1
2,2,17,9,18,104,0
2,4,46,7,18,23,1
2,3,10,7,18,56,0
2,2,42,2,18,97,0
2,2,65,14,18,95,0
2,3,17,6,18,211,1
2,2,21,3,18,5,0
2,5,152,91,17,214,1
2,2,2,7,17,45,0
2,2,2,2,1,2,0
2,2,3,2,16,102,0
2,2,5,2,16,87,0
2,2,85,0,1,0,0
2,3,220,1,1,1,1
2,2,41,0,16,63,1
2,2,0,6,11,18,0
2,2,3,3,16,202,1
2,2,10,3,15,1,0
2,2,2,0,16,180,0
2,2,11,6,16,250,1
2,2,38,1,16,244,1
2,2,5,3,16,24,0
2,2,64,2,16,13,1
2,2,13,11,16,34,0
2,2,20,85,15,5,0
2,3,102,63,15,272,1
2,2,135,135,15,60,0
2,2,1539,1539,15,168,1
2,3,64,41,15,7,0
2,3,20,6,15,165,1
2,2,54,13,15,104,1
2,2,129,15,14,6,1
2,2,135,209,15,155,1
2,2,123,3,14,147,1
2,2,30,4,13,142,1
2,2,8,1,13,141,0
2,3,36,38,13,186,0
2,2,22,15,13,137,1
2,2,25,9,12,133,0
2,2,4,42,11,7,0
2,2,6,5,1,3,0
2,2,22,22,11,67,0
2,2,2,2,11,16,0
2,2,3,5,11,19,0
2,2,14,13,11,121,0
2,2,10,10,11,69,0
2,2,60,88,11,143,1
2,3,68,387,11,136,0
2,2,236,0,1,0,1
2,2,11,2,11,10,0
2,2,7,1,11,10,0
2,8,238,0,10,3,0
2,3,9,8,11,12,0
2,4,38,5,11,180,0
2,2,3,4,11,13,0
2,2,3,3,11,20,0
2,3,53,53,11,55,0
2,4,104,31,10,145,0
